material_id,composition,nsites,crystal_system,space_group,volume,density,density_atomic,efermi,energy_per_atom,formation_energy_per_atom,is_gap_direct,band_gap,is_oxide
mp-1112284,K2Ga1Ag1F6,10,0,225,163.72038367477631,3.750487051014523,16.372038367477632,-0.44684764,-4.645780843,-2.684092103366666,0.0,2.243,0.0
mp-15415,K16Ga8As16,40,4,14,1266.7962347412029,3.122502252029281,31.66990586853008,1.08203007,-3.404209366000001,-0.4779932594,0.0,1.0207,0.0
mp-15417,K16Ga8P16,40,4,14,1166.1299135323954,2.390763184464388,29.153247838309888,1.60873962,-3.678166350249999,-0.453809846507141,0.0,1.2309,0.0
mp-30077,K16Ga8Sb16,40,3,62,1451.7841978891142,3.58180368106706,36.29460494722785,2.44500143,-3.198759431749999,-0.488991842149999,0.0,1.215199999999999,0.0
mp-541878,K8Ge8S20,36,4,15,1002.5561907123564,2.542770396423353,27.848783075343235,0.76040037,-4.617347309166668,-1.039503643277778,1.0,2.3273,0.0
mp-29388,K8Ge8Se20,36,4,11,1191.9198515966164,3.445441224556699,33.10888476657268,-0.23841107,-4.17385288888889,-0.95292482846875,0.0,1.9498,0.0
mp-8930,K4Ge2As4,10,3,72,309.828733732268,3.223010005708031,30.9828733732268,1.701105179999999,-3.631489607000001,-0.386287133900002,0.0,0.8442000000000001,0.0
mp-9692,K4Ge2Se6,12,5,2,384.1135358257067,3.352230530930631,32.009461318808896,0.09870696,-3.992296728333336,-1.096713106088544,0.0,1.7264,0.0
mp-29022,K8Ge4Se16,28,4,14,867.6056567165439,3.57275091405376,30.98591631130514,0.53312283,-3.997859569285717,-1.016514824839289,0.0,1.7939,0.0
mp-28126,K8Ge4Te16,28,4,14,1074.7811431886032,4.086447602935207,38.3850408281644,1.75003199,-3.563985572857143,-0.784129733738094,0.0,1.0714,0.0
mp-696941,K8H8Ru4O20,40,3,19,599.4764869817615,2.894957805770508,14.986912174544036,0.29046611,-5.903876563,-1.597148574199999,0.0,0.8767,1.0
mp-643257,K2H4Pd1,7,1,139,129.0988210747073,2.426497539034409,18.442688724958185,-1.47780487,-7.331484895714285,-0.35756616892857,0.0,2.3826,0.0
mp-581517,K8In4P8Se32,52,4,9,1629.04260820002,3.615139045680322,31.327742465385004,1.47857291,-4.177520755769231,-0.8067398280155671,0.0,1.1954999999999991,0.0
mp-21836,K4In24Se38,66,6,148,2035.6086982679333,4.823100763142531,30.84255603436264,2.18744077,-3.967491252121213,-0.88278996603125,1.0,0.8553000000000001,0.0
mp-21741,K16In16As24,56,4,14,1658.4135459592146,4.266240065992982,29.614527606414548,3.03178717,-3.512574681071425,-0.399509748261901,1.0,1.000699999999999,0.0
mp-1199715,K8In8P12Se40,68,4,14,2031.4981151238244,3.891963504306067,29.87497228123271,1.47546964,-4.232792630294114,-0.76299131942349,1.0,1.5675,0.0
mp-579637,K16In16Sb24,56,4,14,2000.8186941101549,4.469089665389393,35.72890525196705,3.14526469,-3.298649794285712,-0.41749398683333,0.0,1.207199999999999,0.0
mp-21705,K8In12Ag4Se24,48,4,15,1457.8481808855563,4.575631956806841,30.371837101782425,1.44269779,-3.844888540625,-0.9816662723107632,0.0,1.489199999999999,0.0
mp-21713,K8In12Cu4Se24,48,4,15,1465.321734016757,4.351386864837917,30.527536125349105,2.20631496,-3.945517011041666,-0.97760566008854,1.0,1.2031,0.0
mp-862780,K4In2P4S14,24,4,12,657.3049948043374,2.422287583060256,27.387708116847392,1.6930908100000002,-4.702642305,-0.967527537329363,1.0,1.8783999999999992,0.0
mp-1198663,K8Li4H24N12,48,1,84,588.981642609661,1.502204177160257,12.270450887701273,1.85688084,-4.620002415208333,-0.490211233569444,0.0,2.3848000000000003,0.0
mp-757868,K8Li12Co4O16,40,4,14,506.42444946472926,2.9110545680355813,12.660611236618232,1.18919203,-5.261573122500001,-1.770096243949999,0.0,1.4735,1.0
mp-774432,K8Li12Ni4O16,40,4,14,497.7161659886655,2.958787662024303,12.442904149716638,0.860853299999999,-5.0193572445,-1.66320836995,0.0,1.8411,1.0
mp-23774,K4Li2Al2H12,20,6,166,240.3310202708004,1.632919063202705,12.01655101354002,0.14027695,-3.19973158,-0.370907902533333,0.0,2.5761000000000003,0.0
mp-6450,K4Li2Al2P4,12,3,72,281.39355426822783,2.054378922727279,23.449462855685653,2.54664006,-3.757928458333333,-0.633230926186506,0.0,1.8853,0.0
mp-1207213,K2Li1Cu1F6,10,0,225,132.84509466629146,3.283376565451131,13.284509466629146,-0.77199652,-4.580088817,-2.604690493783333,0.0,0.9248,0.0
mp-9703,K8Li4Ga4As8,24,3,64,615.6367229123363,3.287474868282158,25.651530121347346,1.707958699999999,-3.329945701666666,-0.5732784683888881,0.0,1.1937,0.0
mp-505431,K8Li4In4As8,24,3,64,663.9452286501603,3.499412588780623,27.66438452709001,2.2786038,-3.2627029725,-0.5508561190833331,0.0,1.1838,0.0
mp-1111665,K2Li1Rh1F6,10,0,225,128.5669864768903,3.900989451475024,12.85669864768903,0.14166667,-4.964962657999999,-2.6630542147833323,1.0,1.7665000000000002,0.0
mp-680450,K32Li16Sn64,112,4,15,3887.501696672313,3.827094123783893,34.70983657743137,3.5806804,-3.174258316875,-0.287122640851189,1.0,1.0043,0.0
mp-767165,K8Li4V4S16,32,4,9,827.8236993955182,2.120960792499198,25.869490606109945,0.6177697400000001,-5.13028147,-1.404155638479165,0.0,1.602199999999999,0.0
mp-759183,K8Mg4H32N16,60,4,14,715.0597939625715,1.547464386478323,11.917663232709524,-0.23256801,-4.824359440333334,-0.5305159769666661,1.0,2.5305,0.0
mp-11643,K4Mg2P4Se12,22,4,14,663.4203466102832,3.194870909454065,30.155470300467417,1.42957251,-4.218792093636363,-0.973371604804382,0.0,1.8749,0.0
mp-755802,K8Mg4O8,20,3,60,337.6356191076174,2.645966906733719,16.88178095538087,0.78061274,-4.7230745555,-1.965248261399999,1.0,2.7608,1.0
mp-669410,K8Mn4Sn8Se24,44,1,130,1416.8781586481362,3.9580466223368,32.20177633291218,2.00223036,-4.614402710227273,-0.939914772635775,0.0,0.8791,0.0
mp-1195778,K4Mn6As6O24,40,4,15,516.6294258350465,4.241226071868924,12.915735645876165,2.58741009,-7.136158025250006,-1.9794237762896607,1.0,0.615699999999999,1.0
mp-27304,K2Mn1Cl6,9,0,225,226.0731965561247,2.54033577203331,25.11924406179164,-0.3952274,-8.711955285555554,-1.6414557374425272,0.0,1.0996,0.0
mp-557610,K2Mn1F4,7,1,139,113.96163389926603,3.047215366478987,16.280233414180863,0.34329632,-5.716676774285715,-2.990939026061577,0.0,2.807,0.0
mp-1211832,K4Mn2I8,14,4,11,602.0100995757731,3.534806477615153,43.00072139826951,2.623789979999999,-3.771326088571427,-1.268353917490147,1.0,2.0705,0.0
mp-8713,K4Mn2S4,10,3,72,272.5577633896386,2.403642042022516,27.25577633896386,1.8534418,-9.883736536,-1.325764393521552,0.0,0.9719999999999992,0.0
mp-8716,K4Mn2Se4,10,3,72,305.50601815727936,3.163980935322065,30.550601815727937,1.30094328,-4.802145603,-1.118830064423706,0.0,0.9895,0.0
mp-628305,K8Mn4Sn4Se16,32,1,118,949.2267982172824,3.97233846453489,29.66333744429007,2.24322585,-4.695371919687499,-1.018125356788253,1.0,0.2833,0.0
mp-18251,K4Mn2V4O14,24,1,113,435.6780882129184,2.645207081318002,18.153253675538267,-0.1507333,-7.742348570833332,-2.389990744785918,1.0,2.41,1.0
mp-19228,K4Mn2V8O24,38,4,14,659.1562992894085,2.664764725567935,17.346218402352854,-0.48702643,-8.031880548421052,-2.393148386443738,0.0,2.0298,1.0
mp-542671,K4Mo2I8O28,42,4,15,726.3887534749617,4.141106929491171,17.294970320832423,1.27284211,-5.511693512619049,-1.29855569902381,0.0,2.9387,1.0
mp-558124,K8Mo4S8O40,60,4,14,984.8369896206236,2.686037555280334,16.41394982701039,-0.6619755700000001,-6.796488332166667,-2.072173749466667,0.0,2.8802000000000003,1.0
mp-1224145,K8Mo8P8O44,68,4,4,1029.634619751375,3.277212824576943,15.141685584579047,1.18070407,-7.686442697205884,-2.438645181252102,1.0,2.4334,1.0
mp-1195788,K8Mo8Se8O44,68,3,62,1089.936136726874,3.68076241181482,16.028472598924616,0.13422272,-6.846138006470588,-1.824171319658088,1.0,2.787,1.0
mp-560268,K4Mo6As8O40,58,4,15,925.583440698704,3.536749559522046,15.958335184460417,-0.45386874,-7.111858719137931,-1.855327684465518,0.0,2.6696,1.0
mp-561554,K8Mo4As8O36,56,4,14,889.5592266894438,3.494268847103922,15.884986190882923,-0.52753584,-6.740801615535714,-1.956495639428571,0.0,2.7838000000000003,1.0
mp-559914,K8Mo4Cl20O4,36,3,62,990.0792095178268,2.464787494750122,27.502200264384083,0.18633646,-4.877535079166667,-1.844305683555556,0.0,2.767,1.0
mp-17980,K8Mo4S16,28,3,62,795.2196995838813,2.52579943967571,28.400703556567187,0.7211542400000001,-11.1437310975,-1.108230577321427,1.0,1.412799999999999,0.0
mp-866641,K8Na4H24N12,48,1,84,613.8673051731229,1.6149566997390692,12.788902191106729,-0.22838902,-4.52003193875,-0.437507597781609,0.0,2.11,0.0
mp-504962,K8Na12In4O16,40,3,58,692.2273335677727,3.127903233566823,17.305683339194317,1.81734416,-4.530948316249999,-1.647056361780458,1.0,2.065699999999999,1.0
mp-541694,K8Na12Si4P12,36,3,62,930.8342820515056,1.913600490670543,25.85650783476404,1.941492419999999,-3.515255751388889,-0.408629041674055,0.0,0.8900999999999991,0.0
mp-14324,K4Na8Be4O10,26,1,136,364.0547843867404,2.446436485075206,14.002107091797708,0.98902677,-5.07521474576923,-2.009964490770556,0.0,2.4341,1.0
mp-1223676,K4Na8Co4O10,26,4,14,426.8871421965376,2.863098827769772,16.41873623832837,1.63320533,-5.038679890000001,-1.451275195770557,0.0,0.0758,1.0
mp-9069,K4Na2Al2As4,12,3,72,326.0269465975904,2.831964108496172,27.168912216465863,1.922594479999999,-3.336429488333333,-0.554715968479885,0.0,1.026,0.0
mp-24412,K2Na1Al1H6,10,0,225,129.35191423025097,1.722975357002804,12.935191423025096,0.11558888,-4.650418388,-0.34407027,0.0,2.3466,0.0
mp-9068,K4Na2Al2P4,12,3,72,302.2962258458198,2.088640709403263,25.191352153818315,2.37100221,-7.41859221,-0.69576564390873,0.0,1.4926,0.0
mp-34127,K4Na2As2,8,2,194,258.85755468784225,2.259421505249716,32.35719433598028,0.78506566,-2.418341467499999,-0.349695778344826,1.0,0.1469,0.0
mp-567836,K4Na2B2P4,12,4,12,330.3958238999362,1.7484621162432532,27.532985324994684,1.29638717,-3.9000556325,-0.380922458221948,0.0,1.771,0.0
mp-1111105,K2Na1Co1F6,10,0,225,142.06633240871798,3.203928252361139,14.2066332408718,1.46711521,-4.954517428,-2.7324183085879303,1.0,2.9932,0.0
mp-1206266,K2Na1Cr1Cl6,10,0,225,263.3100624206765,2.307515398921579,26.33100624206765,0.3681124,-4.392881088,-1.958004638587931,1.0,1.3875,0.0
mp-13797,K2Na1Cu1F6,10,0,225,146.63946480748984,3.156245009693247,14.663946480748985,-1.37409899,-4.495773594,-2.577095479587931,0.0,0.7248,0.0
mp-9676,K4Na2Ga2As4,12,3,72,340.98814972022853,3.12399227033998,28.41567914335237,1.53270087,-3.148599350833333,-0.486465798896552,1.0,0.8055000000000001,0.0
mp-9666,K4Na2Ga2P4,12,3,72,304.7209390148981,2.537849676287867,25.39341158457484,1.8715992,-3.353951118333333,-0.443367235444169,1.0,1.307899999999999,0.0
mp-21510,K4Na2In2As4,12,3,72,352.0592903600018,3.45114699622828,29.338274196666816,2.0740857,-3.090330409166668,-0.473017237090997,1.0,0.622899999999999,0.0
mp-21511,K4Na2In2P4,12,3,72,336.3988972262906,2.744063558070442,28.03324143552421,2.37766188,-3.269784761666666,-0.404021258638614,0.0,1.0504,0.0
mp-505767,K8Na4In4Sb8,24,3,64,840.0208218739232,3.633520252709595,35.00086757808013,2.73102345,-2.954904937083333,-0.517965529174328,1.0,0.5808,0.0
mp-1079339,K2Na1Mn1F6,10,1,139,150.89798291059512,2.972446846605264,15.089798291059513,-0.75197735,-5.408433609,-2.983474632381034,1.0,1.5314,0.0
mp-555116,K8Na4Mn4O16,32,3,70,527.2949262843085,2.772802740252729,16.47796644638464,0.5890089900000001,-5.889207165,-1.819417222976293,0.0,1.8124999999999991,1.0
mp-14039,K2Na1Rh1F6,10,0,225,154.60154636911963,3.416447498872315,15.460154636911962,0.0582441,-4.878004295999999,-2.63281606158793,1.0,2.000099999999999,0.0
mp-559790,K4Nb6Cl14O10,34,4,15,801.9890682290443,2.83696713391495,23.58791377144248,-0.71003492,-6.578440292647059,-2.446307399088236,1.0,2.3144,1.0
mp-17508,K2Nb4Fe2O13,21,4,12,307.880767074303,4.150281933554782,14.660988908300142,1.28936378,-8.58259765952381,-2.681097893309524,0.0,1.8139999999999992,1.0
mp-15214,K4Nb2Ag2S8,16,3,70,465.9022362938009,2.902854851725527,29.11888976836256,0.8003658100000001,-5.210185245625,-1.240132691395833,0.0,2.129099999999999,0.0
mp-9763,K4Nb2Cu2S8,16,3,70,437.9212728762132,2.7522049109512032,27.37007955476332,1.35108844,-5.4204759425,-1.293389764312499,0.0,1.9582,0.0
mp-9003,K4Nb2Cu2Se8,16,3,70,485.22742179353367,3.767752670053107,30.32671386209585,1.10917039,-4.97523418,-1.1693720467343751,0.0,1.6164,0.0
mp-556059,K4Ni2N8O24,38,4,9,561.8309902740338,2.275265832515324,14.785026059842991,-0.838299,-6.494935695263158,-1.191171528657895,0.0,2.944,1.0
mp-17228,K4Ni6S8,18,3,70,372.6678223555598,3.409026820706266,20.70376790864221,3.41967316,-4.961647047777777,-0.9442484082777752,0.0,0.7685999999999991,0.0
mp-1188089,K4Ni6Se8,18,3,70,428.58778675497774,4.41777039935207,23.810432597498764,3.03408375,-4.567219577777777,-0.835353422652776,0.0,0.4373,0.0
mp-9673,K4Ni2As4,10,3,63,263.3297173807489,3.616239633165227,26.33297173807489,2.79258577,-3.883572323000001,-0.406948084900001,0.0,0.080299999999999,0.0
mp-605034,K2Ni1F6,9,0,225,128.12432984816914,3.251503735631345,14.23603664979657,-3.04040066,-4.554050083333329,-2.384495597166662,0.0,2.3603,0.0
mp-19252,K2Ni1O2,5,1,139,98.06519350673187,2.859796022244552,19.613038701346376,0.74960464,-4.888527124,-1.3007674969,0.0,0.577,1.0
mp-9672,K4Ni2P4,10,3,63,243.9804729994642,2.7065893630654623,24.39804729994642,3.51057219,-8.972746016,-0.568266484690475,0.0,0.6445000000000001,0.0
mp-971,K4O2,6,0,225,129.6009765025592,2.413811101405781,21.60016275042653,0.47156282,-3.637444853333333,-1.233878036499999,0.0,1.7072,1.0
mp-2672,K4O4,8,3,64,150.3161849315957,2.434651554559929,18.789523116449462,0.88468063,-4.3246242175,-1.284958853625,0.0,2.3575,1.0
mp-7505,K4P4Pd2,10,3,63,264.3850171311265,3.097220597193998,26.43850171311265,2.40998704,-4.171035033,-0.516321371757141,0.0,1.0789,0.0
mp-1224154,K8P8Pd4O28,48,3,62,756.0603389309309,3.150027747050063,15.75125706106106,1.03962558,-6.782352689374999,-2.373244744273808,0.0,1.1969,1.0
mp-569857,K8P12,20,3,70,574.7815911954909,1.977432395536569,28.739079559774545,2.26680503,-8.3585340175,-0.549982655785713,0.0,1.0327,0.0
mp-1202353,K16P8S24,48,4,14,1387.598635878258,1.966085568030901,28.908304914130373,0.77525511,-4.537646933125,-1.188764987565474,1.0,2.887,0.0
mp-31314,K16P8Se24,48,4,14,1520.5090442976496,3.023356670015753,31.67727175620104,0.49103021,-4.076642587499997,-1.048984686862347,0.0,1.973899999999999,0.0
mp-556518,K8Pd4N16O48,76,4,14,1137.557613075723,2.526146556332875,14.967863329943729,-0.90122393,-6.4069929247368425,-1.134821119710526,0.0,1.8362,1.0
mp-1195978,K8Pd4S24O84,120,5,2,1888.914348687941,2.507163741063827,15.740952905732842,-0.97449016,-6.292888861666666,-1.753556869483333,0.0,1.4223,1.0
mp-9910,K4Pd6S8,18,3,70,423.4640499661529,4.123008563914228,23.52578055367516,1.89278094,-13.394107405555555,-0.8321201798611101,0.0,1.2114,0.0
mp-14339,K4Pd6Se8,18,3,70,466.0077766554914,5.083421048780456,25.88932092530508,1.8284183,-4.443994464444446,-0.9122132659861112,0.0,0.764,0.0
mp-27138,K2Pd1Br4,7,1,123,239.305784744677,3.498862059881381,34.186540677811,-0.797167299999999,-3.482016345714285,-1.483386717785713,0.0,1.204899999999999,0.0
mp-1205761,K2Pd1Br6,9,0,225,274.2280684450501,4.020979195750913,30.469785382783343,-0.52223811,-3.225186222222222,-1.306930614944443,0.0,0.5077,0.0
mp-22956,K2Pd1Cl4,7,1,123,204.0405207788224,2.656567630226341,29.14864582554605,-0.4736166,-10.062401124285714,-1.547152971071427,0.0,1.4279,0.0
mp-23067,K2Pd1Cl6,9,0,225,230.9616631159454,2.85670624687467,25.662407012882824,-0.55714191,-9.303229534444444,-1.313050104722221,0.0,1.2027,0.0
mp-28163,K2Pd1F4,7,4,12,119.31791917142012,3.6268939528489152,17.04541702448859,-1.02281075,-4.570326758571428,-2.413465222071428,0.0,1.8732,0.0
mp-7979,K2Pd1F6,9,6,164,129.11757828693635,3.840287492386653,14.346397587437371,-2.02499874,-4.484720547777774,-2.3818610471666632,0.0,2.0399,0.0
mp-540584,K2Pd1O2,5,3,71,80.7330356888642,4.455404544843593,16.14660713777284,2.16042024,-4.756591438000001,-1.2888827849,0.0,1.3697,1.0
mp-1068941,K2Pd1S2,5,3,71,121.035042309117,3.412676519986726,24.2070084618234,1.64574095,-11.281721762,-1.068325832624998,0.0,1.117,0.0
mp-1069706,K2Pd1Se2,5,3,71,135.7483202319117,4.190073255187324,27.149664046382338,1.42324451,-3.966355664000002,-1.079466821837501,0.0,0.8458000000000001,0.0
mp-1211726,K4Rb8Fe4O10,26,4,12,587.598548851854,3.457608078049167,22.59994418660977,1.41153828,-5.137336414230769,-1.455434631115384,0.0,0.980399999999999,1.0
mp-558227,K2Rb1Mn2F7,12,1,139,201.79344346384303,3.345291072745835,16.81612028865359,0.5469959600000001,-5.9144224225,-3.000733195238506,0.0,2.6186,0.0
mp-1097045,K8Ru4Br24,36,3,62,1115.3905882983754,3.9225056606254913,30.98307189717709,0.21772926,-3.66394557527777,-1.290743220222213,0.0,0.0202,0.0
mp-17789,K8Ru4O16,28,3,62,506.3465325038915,3.191092911075409,18.08380473228184,1.05838504,-6.189551693214286,-1.713982263857143,0.0,0.169599999999999,1.0
mp-1022,K2S1,3,0,225,101.87707708492104,1.79720207513612,33.95902569497368,-0.34024571,-7.938075023333333,-1.2475660384375,0.0,2.3201,0.0
mp-7667,K4S6,10,3,36,272.4065994738514,2.12611636609544,27.240659947385137,1.63117306,-8.172802736,-0.9444977121874992,0.0,1.2855,0.0
mp-17146,K8S20,28,3,19,750.6127739044418,2.110672500110484,26.80759906801578,1.3597609,-8.158680591071429,-0.699891550580356,0.0,1.929899999999999,0.0
mp-27140,K4Sb8O22,34,4,12,528.2887497514081,4.65972963806291,15.53790440445318,1.86403383,-6.278431415000001,-1.9721775643823527,0.0,1.8585999999999991,1.0
mp-560240,K8Sb4P4O24,40,3,62,645.1678459608684,3.365788692767355,16.12919614902171,0.96758528,-6.5473599545,-2.397861930414285,1.0,2.6337,1.0
mp-1195538,K8Sc4P8Se28,48,4,15,1478.1569832060727,3.315423213685589,30.794937150126515,1.05938287,-4.737411097708334,-1.079283102307663,0.0,1.7243,0.0
mp-8426,K2Se1,3,0,225,112.88877285139448,2.311697321907826,37.62959095046483,-0.51456796,-3.159488603333333,-1.239938295614582,0.0,2.0925,0.0
mp-7670,K4Se6,10,3,36,310.2867416586008,3.372345208659668,31.02867416586008,1.0493969,-3.6239855469999993,-1.073890771306249,0.0,0.644,0.0
mp-23036,K2Se1Br6,9,0,225,287.7241469766528,3.673890309336613,31.96934966407253,-0.42338219,-3.030345867777776,-1.299198075204859,0.0,1.6978,0.0
mp-6984,K4Si2As4,10,3,72,296.8938394839368,2.865038003711464,29.68938394839368,2.10370136,-3.846409195000001,-0.440748686900001,0.0,1.0036,0.0
mp-8235,K4Si2P4,10,3,72,271.8800987056614,2.054963670686735,27.18800987056614,2.57292431,-8.363145136,-0.600256117690476,0.0,1.208699999999999,0.0
mp-10776,K2Sn1As2S6,11,6,147,294.9866986309344,3.034925657373443,26.81697260281221,2.09411868,-4.5428709690909095,-0.866260626318181,0.0,1.0089,0.0
mp-643371,K2Sn1H12N6,21,6,148,248.48649076549955,1.958286828787572,11.83269003645236,-0.26271824,-5.02921110952381,-0.408069441166666,1.0,2.4109,0.0
mp-8624,K4Sn4O6,14,0,199,291.8111207988129,4.13826984345966,20.843651485629493,3.35142753,-5.331857532857141,-1.742462365642854,0.0,1.3022,1.0
mp-8965,K4Sn4S10,18,4,15,483.4962558094525,3.269186103197366,26.86090310052514,2.14248176,-4.469461736666669,-1.027941626333334,0.0,1.406299999999999,0.0
mp-8966,K4Sn4Se10,18,4,15,551.9691977721258,4.274421553313418,30.664955431784765,1.78939918,-4.067375112777778,-0.982770607913194,0.0,0.8429000000000001,0.0
mp-1195395,K4Sn6Sb4S20,34,4,14,982.7928967245504,3.374144476813362,28.90567343307501,4.15174319,-4.599645605882353,-0.8388777726176461,0.0,1.816599999999999,0.0
mp-1024073,K8Sn12O28,48,3,62,708.3196972652514,5.123052156596727,14.756660359692738,3.43702626,-6.163111480208333,-2.08584630975,1.0,1.5671,1.0
mp-574040,K4Sn2Br12,18,4,14,606.5644005532896,3.70306395236049,33.698022252960534,-0.525158999999999,-3.332492979444445,-1.544271811611111,1.0,1.6124,0.0
mp-571453,K4Sn2Cl12,18,4,14,511.3788775240587,2.660249301784653,28.409937640225483,-0.58588062,-3.788990446666665,-1.859705102166665,1.0,2.6777,0.0
mp-752692,K8Sn4O8,20,5,2,435.80195156144936,3.4887990555691992,21.79009757807247,2.02062303,-4.917651388500009,-1.684004726400009,0.0,1.6021,1.0
mp-17730,K8Sn4O12,24,3,62,419.3559684925444,3.879033742714834,17.473165353856015,1.36444161,-5.47316678625,-1.9538010669999992,1.0,2.1547,1.0
mp-1120733,K4Sn2S6,12,5,2,364.2159657987095,2.67262669946739,30.35133048322579,2.90703575,-4.278650500000001,-1.1640854995,0.0,2.2443,0.0
mp-9693,K4Sn2Se6,12,5,2,407.48295678716335,3.535458766408358,33.95691306559694,0.56063359,-3.9125349899999993,-1.119194034421874,0.0,1.646,0.0
mp-29835,K8Sn4Te12,24,3,64,892.3487150574227,4.315019185762662,37.18119646072595,2.55681665,-3.508785627499996,-0.8917474640833291,1.0,0.9613,0.0
mp-28080,K4Sn2Te10,16,1,140,575.2469268912392,4.8201736035499145,35.95293293070245,3.56238029,-3.542100526249999,-0.793495430354165,0.0,0.536899999999999,0.0
mp-569413,K2Sr1Nb6Cl18,27,6,148,694.9876750916407,3.252824059877119,25.74028426265336,2.27010909,-5.54388663074074,-1.92030262424074,1.0,1.0688,0.0
mp-863758,K4Sr2Cd2Sb4,12,3,26,414.94284785211465,4.175911343884969,34.57857065434289,2.68519419,-2.86356695,-0.668036915749999,1.0,0.315199999999999,0.0
mp-554684,K8Sr4V12O36,60,3,62,940.6812878844888,3.2666734773964032,15.678021464741478,1.89214946,-7.6633325435,-2.6140968908,1.0,2.214299999999999,1.0
mp-1201694,K8Tc36O108F44,196,4,14,3224.2614160527587,3.298483710533118,16.450313347207953,-1.64699589,-7.160277475561225,-2.055056797795919,0.0,2.6599,1.0
